gene_id	gene_id_clean	gene_name	chrom	start	end	strand	gene_type	chromosome_clean	is_chrX	overlaps_chrX_PAR	within_chrX_PAR	PAR_status	literature_gene_id_clean	literature_symbol	literature_escape_category	literature_escape_class	Andergassen_Status	Berletch_Status	Borensztein_Status	Calabrese_Status	Cheng_Status	Finn_Status	Gendrel_Status	Janiszewski_Status	Li_Status	Lopes_Status	Marks_Status	Reinius2010_Status	Reinius2016_Status	Splinter_Status	Wu_Status	Yang_Status	Yue_Status	Yang2022_Status	Bowness_Status	escape_match_method	preferred_escape_class	atlas_gene_group	atlas_gene_group_display
ENSMUSG00000084904	ENSMUSG00000084904	Gm14827	chrX	93486338	93491333	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000084904	Gm14827	silenced	nonPAR_subject																			S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025151	ENSMUSG00000025151	Maged1	chrX	93579080	93585749	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025151	Maged1	facultative	nonPAR_variable_escape				S	S			S			S		E		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000071723	ENSMUSG00000071723	Gspt2	chrX	93679675	93686850	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000071723	Gspt2	silenced	nonPAR_subject				S							S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000073062	ENSMUSG00000073062	Zxdb	chrX	93768175	93773793	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000073062	Zxdb	silenced	nonPAR_subject				S	S						S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000109459	ENSMUSG00000109459	Gm39526	chrX	93775005	93788965	+	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000071722	ENSMUSG00000071722	Spin4	chrX	94066116	94070288	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000071722	Spin4	silenced	nonPAR_subject								S			S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025656	ENSMUSG00000025656	Arhgef9	chrX	94092541	94240462	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025656	Arhgef9	silenced	nonPAR_subject											S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000050332	ENSMUSG00000050332	Amer1	chrX	94463924	94488478	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000050332	Amer1	silenced	nonPAR_subject				S				S								S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031204	ENSMUSG00000031204	Asb12	chrX	94513807	94601593	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031204	Asb12	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000109858	ENSMUSG00000109858	Pfn5	chrX	94601710	94602409	+	protein_coding	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000035062	ENSMUSG00000035062	Zc4h2	chrX	94682799	94702115	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000035062	Zc4h2	facultative	nonPAR_variable_escape					E			S			S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000035045	ENSMUSG00000035045	Zc3h12b	chrX	94755284	94976243	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000035045	Zc3h12b	silenced	nonPAR_subject											S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000071721	ENSMUSG00000071721	1700010D01Rik	chrX	94776192	94776871	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000071721	1700010D01Rik	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000057421	ENSMUSG00000057421	Las1l	chrX	94978941	95000568	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000057421	Las1l	facultative	nonPAR_variable_escape	E		S	S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031207	ENSMUSG00000031207	Msn	chrX	95139648	95212158	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031207	Msn	silenced	nonPAR_subject			S	S				S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000078122	ENSMUSG00000078122	F630028O10Rik	chrX	95283498	95287267	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000078122	F630028O10Rik	silenced	nonPAR_subject													S							ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000044206	ENSMUSG00000044206	Vsig4	chrX	95290809	95337044	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000044206	Vsig4	facultative	nonPAR_variable_escape		E									S									ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000045802	ENSMUSG00000045802	Hsf3	chrX	95349784	95499900	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000045802	Hsf3	silenced	nonPAR_subject											S							S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031209	ENSMUSG00000031209	Heph	chrX	95498965	95618091	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031209	Heph	silenced	nonPAR_subject											S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031210	ENSMUSG00000031210	Gpr165	chrX	95757047	95762994	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031210	Gpr165	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031212	ENSMUSG00000031212	Pgr15l	chrX	96116202	96125710	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031212	Pgr15l	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000034457	ENSMUSG00000034457	Eda2r	chrX	96377446	96420822	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000034457	Eda2r	facultative	nonPAR_variable_escape				S				S	E		E		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000046532	ENSMUSG00000046532	Ar	chrX	97192375	97366821	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000046532	Ar	silenced	nonPAR_subject								S			S		S					S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031214	ENSMUSG00000031214	Ophn1	chrX	97597883	97934631	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031214	Ophn1	silenced	nonPAR_subject								S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000047694	ENSMUSG00000047694	Yipf6	chrX	97979922	97992623	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000047694	Yipf6	facultative	nonPAR_variable_escape			E	E	E		E	S			S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031216	ENSMUSG00000031216	Stard8	chrX	98046854	98118334	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031216	Stard8	facultative	nonPAR_variable_escape	E			S							S		S			S			S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031217	ENSMUSG00000031217	Efnb1	chrX	98179736	98192597	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031217	Efnb1	silenced	nonPAR_subject				S	S						S		S			S				ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000073051	ENSMUSG00000073051	Gm14812	chrX	98448937	98487403	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000073051	Gm14812	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000085053	ENSMUSG00000085053	Gm14809	chrX	98453177	98462501	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085053	Gm14809	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000085553	ENSMUSG00000085553	Gm14808	chrX	98502631	98504886	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085553	Gm14808	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000034403	ENSMUSG00000034403	Pja1	chrX	98509340	98514879	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000034403	Pja1	silenced	nonPAR_subject				S	S			S		S	S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000071719	ENSMUSG00000071719	Nalf2	chrX	98864627	98892396	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000071719	Tmem28	silenced	nonPAR_subject											S								S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000059327	ENSMUSG00000059327	Eda	chrX	99019212	99444368	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000059327	Eda	silenced	nonPAR_subject											S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031220	ENSMUSG00000031220	Awat2	chrX	99445827	99486323	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031220	Awat2	silenced	nonPAR_subject											S		S						S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000051582	ENSMUSG00000051582	Otud6a	chrX	99472619	99473491	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000051582	Otud6a	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031221	ENSMUSG00000031221	Igbp1	chrX	99537897	99559731	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031221	Igbp1	facultative	nonPAR_variable_escape			E	S	S		E	S			S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000067597	ENSMUSG00000067597	Dgat2l6	chrX	99568444	99589750	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067597	Dgat2l6	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000015665	ENSMUSG00000015665	Awat1	chrX	99615857	99621811	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000015665	Awat1	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000044359	ENSMUSG00000044359	P2ry4	chrX	99633760	99638475	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000044359	P2ry4	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000060890	ENSMUSG00000060890	Arr3	chrX	99649103	99662099	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000060890	Arr3	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000015668	ENSMUSG00000015668	Pdzd11	chrX	99666489	99670174	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000015668	Pdzd11	silenced	nonPAR_subject			S	S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000034311	ENSMUSG00000034311	Kif4	chrX	99669343	99770820	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000034311	Kif4	facultative	nonPAR_variable_escape		E	S	S	S			S	E		S		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000019359	ENSMUSG00000019359	Gdpd2	chrX	99773479	99782501	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000019359	Gdpd2	silenced	nonPAR_subject											S		S		S	S				ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000085314	ENSMUSG00000085314	Gm14866	chrX	99780589	99784535	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085314	Gm14866	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000086736	ENSMUSG00000086736	Gm14902	chrX	99784699	99793027	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000086736	Gm14902	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000000881	ENSMUSG00000000881	Dlg3	chrX	99811328	99862016	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000000881	Dlg3	silenced	nonPAR_subject				S							S		S		S	S			S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000009670	ENSMUSG00000009670	Tex11	chrX	99882254	100103273	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000009670	Tex11	silenced	nonPAR_subject											S								S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031297	ENSMUSG00000031297	Slc7a3	chrX	100122816	100129626	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031297	Slc7a3	silenced	nonPAR_subject				S				S			S		S					S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000046032	ENSMUSG00000046032	Snx12	chrX	100141392	100266169	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000046032	Snx12	facultative	nonPAR_variable_escape	E		S	S	S			S	E		S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000042903	ENSMUSG00000042903	Foxo4	chrX	100298134	100304479	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000042903	Foxo4	silenced	nonPAR_subject				S							S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000090141	ENSMUSG00000090141	Gm614	chrX	100304982	100307598	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000090141	Gm614	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031304	ENSMUSG00000031304	Il2rg	chrX	100307984	100311861	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031304	Il2rg	silenced	nonPAR_subject				S							S		S							ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079487	ENSMUSG00000079487	Med12	chrX	100317636	100341071	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079487	Med12	silenced	nonPAR_subject				S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031302	ENSMUSG00000031302	Nlgn3	chrX	100342774	100369569	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031302	Nlgn3	silenced	nonPAR_subject				S									S		S	S				ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000120504	ENSMUSG00000120504	Gm56679	chrX	100375731	100376151	-	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000047797	ENSMUSG00000047797	Gjb1	chrX	100419984	100429235	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000047797	Gjb1	silenced	nonPAR_subject											S		S							ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031310	ENSMUSG00000031310	Zmym3	chrX	100447990	100464455	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031310	Zmym3	facultative	nonPAR_variable_escape	E			S	S			S			S		S		S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031311	ENSMUSG00000031311	Nono	chrX	100472924	100492197	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031311	Nono	facultative	nonPAR_variable_escape	E		S	S	S			S			S		S		S	S		S	E	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031312	ENSMUSG00000031312	Itgb1bp2	chrX	100492694	100497147	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031312	Itgb1bp2	facultative	nonPAR_variable_escape	E			S							S					S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000120836	ENSMUSG00000120836	Gm56687	chrX	100571208	100571452	+	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031314	ENSMUSG00000031314	Taf1	chrX	100576340	100645395	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031314	Taf1	facultative	nonPAR_variable_escape				E		E	E				E		S	E	S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000034160	ENSMUSG00000034160	Ogt	chrX	100683666	100727957	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000034160	Ogt	facultative	nonPAR_variable_escape			E	E	E		E	S		S	E		S	E	S	S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000050232	ENSMUSG00000050232	Cxcr3	chrX	100775141	100777875	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000050232	Cxcr3	silenced	nonPAR_subject											S		S							ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000045010	ENSMUSG00000045010	Gm4779	chrX	100833659	100838029	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000045010	Gm4779	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000046774	ENSMUSG00000046774	8030474K03Rik	chrX	100838262	100842248	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000046774	8030474K03Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000118638	ENSMUSG00000118638	Gm3858	chrX	100861790	100865583	-	protein_coding	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000079481	ENSMUSG00000079481	Nhsl2	chrX	100892991	101135661	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079481	Nhsl2	silenced	nonPAR_subject													S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000049191	ENSMUSG00000049191	Rtl5	chrX	101110150	101114910	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000049191	Rgag4	silenced	nonPAR_subject																S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079480	ENSMUSG00000079480	Pin4	chrX	101163053	101171275	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079480	Pin4	silenced	nonPAR_subject				S							S					S			S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000051220	ENSMUSG00000051220	Ercc6l	chrX	101185322	101200697	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000051220	Ercc6l	facultative	nonPAR_variable_escape			S	E			E	S			E		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000031320	ENSMUSG00000031320	Rps4x	chrX	101228547	101233000	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031320	Rps4x	facultative	nonPAR_variable_escape	E			E		E	E	S	E		S		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000051159	ENSMUSG00000051159	Cited1	chrX	101290987	101295787	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000051159	Cited1	silenced	nonPAR_subject				S	S						S		S			S				ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000085568	ENSMUSG00000085568	Gm14858	chrX	101296128	101409104	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085568	Gm14858	silenced	nonPAR_subject													S							ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000067567	ENSMUSG00000067567	Hdac8	chrX	101328245	101548965	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067567	Hdac8	silenced	nonPAR_subject				S				S			S		S			S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000034055	ENSMUSG00000034055	Phka1	chrX	101557581	101687852	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000034055	Phka1	facultative	nonPAR_variable_escape	E			S				S			S		S			S		S	S	ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000081443	ENSMUSG00000081443	Gm3880	chrX	101729898	101730578	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000081443	Gm3880	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000079479	ENSMUSG00000079479	Gm9112	chrX	101750496	101751241	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079479	Gm9112	facultative	nonPAR_variable_escape						E					S									ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000073027	ENSMUSG00000073027	Dmrtc1b	chrX	101751471	101758815	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000073027	Dmrtc1b	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000067562	ENSMUSG00000067562	Dmrtc1c1	chrX	101846569	101853548	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067562	Dmrtc1c1	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000067561	ENSMUSG00000067561	Dmrtc1c2	chrX	101891245	101898222	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067561	Dmrtc1c2	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000032894	ENSMUSG00000032894	1700031F05Rik	chrX	101902792	101911577	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000032894	1700031F05Rik	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031323	ENSMUSG00000031323	Dmrtc1a	chrX	101946822	101952293	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031323	Dmrtc1a	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079476	ENSMUSG00000079476	1700011M02Rik	chrX	101952511	101953257	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079476	1700011M02Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000109745	ENSMUSG00000109745	1700018G05Rik	chrX	101971978	101972700	+	protein_coding	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000120909	ENSMUSG00000120909	Gm39529	chrX	102067627	102070872	-	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000082229	ENSMUSG00000082229	Nap1l2	chrX	102227782	102230246	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000082229	Nap1l2	silenced	nonPAR_subject											S		S		S			S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031326	ENSMUSG00000031326	Cdx4	chrX	102365004	102374198	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031326	Cdx4	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031327	ENSMUSG00000031327	Chic1	chrX	102400082	102439698	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031327	Chic1	silenced	nonPAR_subject				S	S						S		S		S	S		S	S	ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000097953	ENSMUSG00000097953	Gm26952	chrX	102425563	102426775	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000097953	Gm26952	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000031329	ENSMUSG00000031329	Tsx	chrX	102458073	102468186	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031329	Tsx	silenced	nonPAR_subject											S					S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
